# syn_n_soft_axioms.txt — Tier B soft biconditional axiom candidates
# Generated by pick_canonicals_n.py --emit
# Sources: UNSAFE cluster (canonical,member) pairs from syn_n_10.txt
#          + syn_n_soft_pairs.txt (harvested sub-canonical pairs)
# Format: word_a,word_b,score
#
wood,grove,0.81
word,descriptor,0.81
word,homonym,0.81
work,housework,0.81
work,undertaking,0.81
arrest_warrant,bench_warrant,0.81
charge_card,credit_card,0.81
court_of_domestic_relations,domestic_relations_court,0.81
defense_department,united_states_department_of_defense,0.81
grammar_school,primary_school,0.81
ground_floor,ground_level,0.81
heavy_metal,heavy_metal_music,0.81
law_of_areas,law_of_equal_areas,0.81
loading_area,loading_zone,0.81
marine_creature,sea_animal,0.81
pleasure_boat,pleasure_craft,0.81
radical_cell,terrorist_cell,0.81
rest_area,rest_stop,0.81
royal_society,royal_society_of_london_for_improving_natural_knowledge,0.81
space_laboratory,space_platform,0.81
capacity_measure,capacity_unit,0.81
chemistry_department,department_of_chemistry,0.81
cleaning_device,cleaning_equipment,0.81
color_television_system,color_tv,0.81
fat_chance,slim_chance,0.81
field_of_regard,field_of_vision,0.81
humble_plant,shame_plant,0.81
legal_document,legal_instrument,0.81
pension_plan,retirement_savings_account,0.81
police_captain,police_chief,0.81
satellite_television,satellite_tv,0.81
state_department,united_states_department_of_state,0.81
account_representative,registered_representative,0.81
army_engineer,military_engineer,0.81
arrival_time,time_of_arrival,0.81
circuit_board,circuit_card,0.81
crap_game,crap_shooting,0.81
field_sport,outdoor_sport,0.81
flight_strip,landing_strip,0.81
ground_water,spring_water,0.81
holy_terror,little_terror,0.81
legislative_assembly,legislative_body,0.81
motion_study,time_study,0.81
religious_writing,sacred_writing,0.81
written_communication,written_language,0.81
commercial_credit_company,commercial_finance_company,0.81
crying,tears,0.81
dark_blue,navy_blue,0.81
examination_paper,question_sheet,0.81
finish_coat,finishing_coat,0.81
phase_change,phase_transition,0.81
phase_change,state_change,0.81
press_agency,press_association,0.81
sport_car,sports_car,0.81
stock_index,stock_market_index,0.81
disaster,tragedy,0.81
display_window,shop_window,0.81
exam_paper,examination_paper,0.81
film_star,movie_star,0.81
fish_eagle,sea_eagle,0.81
gear_box,gear_case,0.81
professional_tennis_player,tennis_pro,0.81
sea_island_cotton,tree_cotton,0.81
spring_balance,spring_scale,0.81
test_case,test_suit,0.81
time_and_motion_study,time_study,0.81
child_psychology,genetic_psychology,0.80
heaven,paradise,0.80
research_center,research_facility,0.80
space_laboratory,space_station,0.80
applied_psychology,industrial_psychology,0.80
biology_department,department_of_biology,0.80
castle_in_spain,castle_in_the_air,0.80
christian_science,church_of_christ_scientist,0.80
devil_grass,star_grass,0.80
film_making,movie_making,0.80
general_agent,insurance_agent,0.80
line_of_business,line_of_products,0.80
mary_harris_jones,mother_jones,0.80
memory_device,storage_device,0.80
middle_watch,night_watch,0.80
military_force,military_unit,0.80
parking_area,parking_lot,0.80
piece_goods,yard_goods,0.80
state_boundary,state_line,0.80
weak_force,weak_interaction,0.80
animal_black,bone_black,0.80
atlantic_standard_time,atlantic_time,0.80
bank_discount,discount_rate,0.80
consumer_loan,personal_loan,0.80
death_angel,death_cup,0.80
federal_reserve_note,government_note,0.80
historical_document,historical_record,0.80
international_wanted_notice,red_notice,0.80
investment_firm,investment_trust,0.80
life_principle,vital_principle,0.80
mother_country,native_land,0.80
musical_genre,musical_style,0.80
normal_school,teachers_college,0.80
retirement_program,retirement_savings_plan,0.80
servant_girl,serving_girl,0.80
spring_water,well_water,0.80
stomach_upset,upset_stomach,0.80
strong_force,strong_interaction,0.80
auto_company,car_company,0.80
balance_of_trade,trade_balance,0.80
belly,stomach,0.80
bitter_chocolate,cooking_chocolate,0.80
bush_lawyer,lawyer_bush,0.80
cable_system,cable_television_service,0.80
computer_game,video_game,0.80
copper_nose,hammer_nose,0.80
director_of_research,research_director,0.80
heart_specialist,heart_surgeon,0.80
higher_rank,higher_status,0.80
language_area,language_zone,0.80
light_cream,single_cream,0.80
ocean_bottom,sea_bottom,0.80
sport_coat,sports_jacket,0.80
truck_farm,truck_garden,0.80
yellow_fever,yellow_jack,0.80
ability,competency,0.80
action,taking,0.80
activity,diversion,0.80
admission_price,price_of_admission,0.80
afternoon,daytime,0.80
american_revised_version,american_standard_version,0.80
application,use,0.80
arm,flamethrower,0.80
arm,gun,0.80
arm,knucks,0.80
arm,tomahawk,0.80
art,diptych,0.80
article,offprint,0.80
asking,entreaty,0.80
asking,recall,0.80
association,consortium,0.80
association,institute,0.80
bank,riverside,0.80
beauty,cuteness,0.80
bed,couch,0.80
beginning,emergence,0.80
beginning,genesis,0.80
best,try,0.80
bird_feed,bird_food,0.80
block,slab,0.80
blow,swat,0.80
blow,uppercut,0.80
blow,whang,0.80
board,directorate,0.80
bomb,weaponry,0.80
break,chipping,0.80
break,splintering,0.80
building,shipbuilding,0.80
california_live_oak,coast_live_oak,0.80
cause,factor,0.80
claim,averment,0.80
closed_session,executive_session,0.80
code,bushido,0.80
code,omerta,0.80
community,gathering,0.80
cost,payment,0.80
crowd,swarm,0.80
danger,hazardousness,0.80
danger,insecurity,0.80
data_system,information_system,0.80
deal,transaction,0.80
demand,obligation,0.80
desire,feeling,0.80
desire,whim,0.80
distance,remoteness,0.80
distance,wavelength,0.80
domestic,housemaid,0.80
domestic,maid,0.80
drinking,ingestion,0.80
drug,abortifacient,0.80
drug,diuretic,0.80
drug,mydriatic,0.80
equipment,setup,0.80
estate,jointure,0.80
event,occurrence,0.80
experience,familiarisation,0.80
factor,fundamental,0.80
failure,backsliding,0.80
failure,flunk,0.80
fat,myelin,0.80
feed,nutrient,0.80
feed,petfood,0.80
feed,silage,0.80
feel,knowingness,0.80
feeling,apathy,0.80
feeling,gratitude,0.80
feeling,liking,0.80
female,animal,0.80
flat,bedsitter,0.80
flight,soaring,0.80
free_state,orange_free_state,0.80
fun,diversion,0.80
game,bowling,0.80
garage_sale,yard_sale,0.80
gift,freebee,0.80
gift,largesse,0.80
governor,nawab,0.80
gray_jay,grey_jay,0.80
head,secretary,0.80
head_gate,water_gate,0.80
hotel,building,0.80
human_language_technology,natural_language_processing,0.80
ice,rime,0.80
identity,personhood,0.80
image,visualization,0.80
impact,impinging,0.80
income,takings,0.80
information,metadata,0.80
key,passkey,0.80
kill,genocide,0.80
kill,suffocation,0.80
king_orange,temple_orange_tree,0.80
land,farmstead,0.80
leave,furlough,0.80
length,dimension,0.80
look,watching,0.80
love,agape,0.80
love,amorousness,0.80
love,devotedness,0.80
love,emotion,0.80
machine,motor,0.80
machine,simulator,0.80
machine,workhorse,0.80
make,sort,0.80
male,animal,0.80
marriage_license,wedding_license,0.80
message,mail,0.80
milk,potable,0.80
money,gelt,0.80
official,apparatchik,0.80
official,diplomat,0.80
official,prosecutor,0.80
official,provincial,0.80
order,bid,0.80
page,recto,0.80
paper,manila,0.80
parent,adopter,0.80
patient,analysand,0.80
patient,vaccinee,0.80
payment,payoff,0.80
people,folk,0.80
people,unemployed,0.80
platform,dais,0.80
policy,activism,0.80
policy,containment,0.80
position,standing,0.80
powder_magazine,powder_store,0.80
presence,immanence,0.80
presence,thereness,0.80
protection,sealing,0.80
race,campaign,0.80
rate,frequency,0.80
rate,pace,0.80
rate,speed,0.80
reaction,oxidization,0.80
real,rational,0.80
religious,benedictine,0.80
religious,monk,0.80
religious,votary,0.80
research,microscopy,0.80
rock,whinstone,0.80
rock,xenolith,0.80
rose,bush,0.80
rose,shrub,0.80
russian,udmurt,0.80
saying,saw,0.80
scene,locale,0.80
sense,cognisance,0.80
sense,cognizance,0.80
series,sequence,0.80
ship,iceboat,0.80
show,demo,0.80
show,floorshow,0.80
situation,environment,0.80
situation,thing,0.80
size,magnitude,0.80
skin,prepuce,0.80
sound,noisiness,0.80
speaking,utterance,0.80
start,onset,0.80
statement,agreement,0.80
statement,counterargument,0.80
station,firehouse,0.80
stay,layover,0.80
stay,sojourn,0.80
step,precaution,0.80
stress,accentuation,0.80
suit,garment,0.80
support,sustainment,0.80
table,contents,0.80
tax,rates,0.80
team,crew,0.80
technology,application,0.80
thought,cogitation,0.80
thought,concept,0.80
turn,swerving,0.80
vehicle,rocket,0.80
vehicle,sled,0.80
vision,imaging,0.80
walk,ambulation,0.80
walk,shambling,0.80
walk,shuffling,0.80
walk,wading,0.80
wall,partition,0.80
watching,monitoring,0.80
watching,stargazing,0.80
week,period,0.80
weight,weightlessness,0.80
wing,forewing,0.80
winner,medallist,0.80
word_accent,word_stress,0.80
work,coursework,0.80
work,spadework,0.80
black_pepper,white_pepper,0.80
common_shares,ordinary_shares,0.80
dark_ages,middle_ages,0.80
high_street,main_street,0.80
india_rubber,natural_rubber,0.80
islamic_republic_of_pakistan,west_pakistan,0.80
labor_force,labor_pool,0.80
replacement,replacing,0.80
sensitive_plant,shame_plant,0.80
shock_therapy,shock_treatment,0.80
television_channel,tv_channel,0.80
tool_cabinet,tool_chest,0.80
architect,designer,0.80
bye,goodbye,0.80
indian_tobacco,wild_tobacco,0.80
mexican_tea,spanish_tea,0.80
order_book,order_paper,0.80
secretary_of_transportation,transportation_secretary,0.80
sight_bill,sight_draft,0.80
wave_form,wave_shape,0.80
defence_policy,defense_program,0.80
english_professor,english_teacher,0.80
gambling,gaming,0.80
intelligence_activity,intelligence_operation,0.80
labor_secretary,secretary_of_labor,0.80
margin_of_error,margin_of_safety,0.80
news_article,newspaper_article,0.80
pair_creation,pair_production,0.80
practice_teacher,student_teacher,0.80
tax_income,tax_revenue,0.80
water_development,water_project,0.80
whole_kit,whole_works,0.80
bank_note,federal_reserve_note,0.80
british_imperial_system,british_system,0.80
business_life,professional_life,0.80
death_house,death_row,0.80
department_of_state,state_department,0.80
fuel_line,gas_line,0.80
james_i,king_james_i,0.80
lower_rank,lower_status,0.80
passing_note,passing_tone,0.80
reaction_time,response_time,0.80
standard_atmosphere,standard_pressure,0.80
wire_grass,yard_grass,0.80
cognitive_operation,cognitive_process,0.80
elementary_school,grammar_school,0.80
firing_range,target_range,0.80
flight_deck,landing_deck,0.80
license_number,registration_number,0.80
lower_deck,third_deck,0.80
mental_condition,psychological_state,0.80
plot_of_ground,plot_of_land,0.80
sporting_lady,woman_of_the_street,0.80
third_class,tourist_class,0.80
wood_alcohol,wood_spirit,0.80
christian_era,common_era,0.79
depth_bomb,depth_charge,0.79
line_of_poetry,line_of_verse,0.79
news_article,news_story,0.79
powder_photography,powder_technique,0.79
railroad_ticket,train_ticket,0.79
retirement_benefit,retirement_pension,0.79
the_street,wall_street,0.79
bank_bill,bank_note,0.79
housing_project,public_housing,0.79
interior_secretary,secretary_of_the_interior,0.79
iron_boot,the_boot,0.79
match_game,matched_game,0.79
us_house,us_house_of_representatives,0.79
battle_born_state,silver_state,0.79
bishop_of_rome,catholic_pope,0.79
department_of_physics,physics_department,0.79
dirty_joke,dirty_story,0.79
estate_for_life,life_estate,0.79
european_community,european_union,0.79
five_nations,six_nations,0.79
fruit_crush,fruit_juice,0.79
margin_of_profit,profit_margin,0.79
sport_coat,sports_coat,0.79
test_copy,trial_impression,0.79
virtual_memory,virtual_storage,0.79
wanted_notice,wanted_poster,0.79
admission_charge,price_of_admission,0.79
baseball_cap,golf_cap,0.79
commercial_document,commercial_instrument,0.79
common_rush,soft_rush,0.79
james_madison,president_madison,0.79
mental_home,mental_institution,0.79
natural_action,natural_process,0.79
object_program,target_program,0.79
shooting_box,shooting_lodge,0.79
strong_point,strong_suit,0.79
whole_step,whole_tone,0.79
act,statute,0.79
action,interaction,0.79
action,swordplay,0.79
activity,conduct,0.79
activity,disturbance,0.79
activity,doings,0.79
activity,liveliness,0.79
activity,usage,0.79
address,inaugural,0.79
afternoon,daylight,0.79
age,oldness,0.79
analysis,investigating,0.79
andrew_johnson,president_johnson,0.79
art,cyberart,0.79
asking,invitation,0.79
association,guild,0.79
banking_industry,banking_system,0.79
blow,biff,0.79
box,bandbox,0.79
bridge,structure,0.79
carry,backpacking,0.79
chair,daybed,0.79
charge_unit,quantity_unit,0.79
christian,goy,0.79
citizen,freewoman,0.79
civilian_clothing,plain_clothes,0.79
claim,asseveration,0.79
college_boy,college_man,0.79
color_bar,color_line,0.79
color_tv,colour_tv,0.79
community,hamlet,0.79
community,ummah,0.79
conversation,confab,0.79
conversation,schmooze,0.79
cook,cooky,0.79
cook,seasoner,0.79
cup,crockery,0.79
cup,dishware,0.79
customer,vendee,0.79
danger,perilousness,0.79
date,day,0.79
demand,duty,0.79
demand,insistence,0.79
demand,insisting,0.79
demand,request,0.79
demand,requisition,0.79
distance,yardage,0.79
dozen,twelve,0.79
drinking,intake,0.79
drive,journey,0.79
driver,cabman,0.79
driver,speeder,0.79
drop,dewdrop,0.79
drug,miotic,0.79
drug,pentoxifylline,0.79
election,primary,0.79
end,endpoint,0.79
entertainment,show,0.79
equipment,appurtenance,0.79
equipment,recorder,0.79
equipment,satellite,0.79
event,happening,0.79
event,nonevent,0.79
feed,birdseed,0.79
feed,slop,0.79
feed,swill,0.79
feel,cognisance,0.79
female,creature,0.79
field,lawn,0.79
finding,falsifying,0.79
flat,flatlet,0.79
flat,maisonnette,0.79
flat,penthouse,0.79
freedom,enfranchisement,0.79
freedom,svoboda,0.79
fun,recreation,0.79
game,cards,0.79
german,jerry,0.79
gift,dowry,0.79
gift,largess,0.79
governor,nabob,0.79
guard,screener,0.79
hands,safekeeping,0.79
high,degree,0.79
hole,opening,0.79
house,business,0.79
ice,hailstone,0.79
ice,hoar,0.79
image,visualisation,0.79
income,ebitda,0.79
income,proceeds,0.79
intelligence,keenness,0.79
intelligence,nimbleness,0.79
intelligence,wits,0.79
kill,euthanasia,0.79
kill,homicide,0.79
knowing,awareness,0.79
knowing,savvy,0.79
land,domain,0.79
land,immovable,0.79
line,row,0.79
location,region,0.79
machine,assembly,0.79
machine,zamboni,0.79
make,kind,0.79
mean,average,0.79
mental_hospital,mental_institution,0.79
money,pelf,0.79
money,wampum,0.79
murder,slaughter,0.79
museum,depository,0.79
museum,repository,0.79
music,antiphony,0.79
music,monophony,0.79
music,polyphony,0.79
music,serialism,0.79
music_school,school_of_music,0.79
note,memorandum,0.79
offer,special,0.79
official,bureaucrat,0.79
official,licenser,0.79
official,notary,0.79
organization,company,0.79
organization,union,0.79
page,foldout,0.79
papers,report,0.79
parent,filicide,0.79
patient,hypertensive,0.79
pension_plan,retirement_account,0.79
people,tradespeople,0.79
photo_op,photo_opportunity,0.79
piece,shard,0.79
platform,catwalk,0.79
platform,footboard,0.79
platform,footplate,0.79
platform,pier,0.79
platform,pulpit,0.79
point,component,0.79
point,element,0.79
policy,centralism,0.79
position,footing,0.79
position,straddle,0.79
prison,choky,0.79
promise,betrothal,0.79
promise,troth,0.79
protection,locking,0.79
quality,naturalness,0.79
quality,salability,0.79
quality,understandability,0.79
quality,wholesomeness,0.79
race,contest,0.79
rate,bps,0.79
rate,velocity,0.79
reaction,neutralisation,0.79
reaction,redox,0.79
reaction,saponification,0.79
record,chronicle,0.79
reference,comment,0.79
response,consequence,0.79
right,access,0.79
run,attempt,0.79
russian,karelian,0.79
russian,komi,0.79
russian,samoyed,0.79
sale,marketing,0.79
saying,euphemism,0.79
saying,proverb,0.79
scene,venue,0.79
self,anima,0.79
set,pair,0.79
shirt,camise,0.79
shoot,sprout,0.79
show,horseshow,0.79
sign,symbol,0.79
site,graveyard,0.79
site,premises,0.79
size,littleness,0.79
skin,dewlap,0.79
skin,hangnail,0.79
solution,dilution,0.79
solution,electrolyte,0.79
solution,extract,0.79
solution,formol,0.79
solution,mouthwash,0.79
speaking,whisper,0.79
star,sun,0.79
statistics,biometrics,0.79
stick,mahlstick,0.79
stick,stob,0.79
stop,cessation,0.79
switch,commutator,0.79
switch,cutout,0.79
tea,drinkable,0.79
team,jv,0.79
training,practice,0.79
upset,agitation,0.79
vehicle,dodgem,0.79
walk,marching,0.79
water,brine,0.79
whole,complex,0.79
wing,elytron,0.79
winner,upsetter,0.79
wood,bosk,0.79
wood,vegetation,0.79
work,care,0.79
work,service,0.79
zone,spot,0.79
academic_session,academic_term,0.79
appeal_board,appeals_board,0.79
blind_flying,blind_landing,0.79
china_cabinet,china_closet,0.79
estate_agent,land_agent,0.79
life_belt,life_ring,0.79
magical_ability,magical_power,0.79
material_body,physical_body,0.79
mental_disease,mental_illness,0.79
phase_change,physical_change,0.79
robert_i,robert_the_bruce,0.79
stealing,theft,0.79
sunday_best,sunday_clothes,0.79
trash_bin,trash_can,0.79
william_iii,william_of_orange,0.79
account_executive,account_representative,0.79
ad_campaign,advertising_campaign,0.79
advisory_board,planning_board,0.79
blast_wave,shock_wave,0.79
coffee_cream,light_cream,0.79
defense_department,department_of_defense,0.79
department_of_economics,economics_department,0.79
dirt_bike,trail_bike,0.79
fair_chance,sporting_chance,0.79
national_holiday,public_holiday,0.79
pa_system,public_address_system,0.79
pocket_book,pocket_edition,0.79
popular_opinion,public_opinion,0.79
programming_error,software_error,0.79
secretary_of_the_treasury,treasury_secretary,0.79
silent_movie,silent_picture,0.79
aid_station,dressing_station,0.79
automatic_pilot,robot_pilot,0.79
communication_equipment,communication_system,0.79
floating_mine,marine_mine,0.79
grass_snake,ring_snake,0.79
henry_iv,henry_the_great,0.79
line_of_destiny,line_of_fate,0.79
meantime,meanwhile,0.79
real_stuff,real_thing,0.79
stamp_duty,stamp_tax,0.79
television_room,tv_room,0.79
benefit_album,tribute_album,0.79
black_bass,black_sea_bass,0.79
combat_area,combat_zone,0.79
european_economic_community,european_union,0.79
placement_center,placement_office,0.79
research_rocket,test_rocket,0.79
agricultural_agent,county_agent,0.79
bell_apple,sweet_cup,0.79
court_of_justice,court_of_law,0.79
frame_of_reference,reference_system,0.79
full_point,full_stop,0.79
g,gm,0.79
hotel_plan,meal_plan,0.79
license,permit,0.79
name_part,title_role,0.79
north_carolina,old_north_state,0.79
telephone_circuit,telephone_line,0.79
treasury_department,united_states_treasury,0.79
water_level,water_line,0.79
black_elder,european_elder,0.78
crazy_bone,funny_bone,0.78
double_bass,string_bass,0.78
economic_aid,financial_aid,0.78
entrance_money,price_of_admission,0.78
fire_engine,fire_truck,0.78
flying_bomb,robot_bomb,0.78
george_washington,president_washington,0.78
house_agent,land_agent,0.78
new_moon,new_phase_of_the_moon,0.78
period_of_play,playing_period,0.78
roman_catholic_church,roman_church,0.78
service_bureau,service_firm,0.78
signal_fire,signal_light,0.78
speech_communication,spoken_language,0.78
system_program,systems_software,0.78
air_hole,air_pocket,0.78
computer_memory,memory_board,0.78
department_of_english,english_department,0.78
department_of_music,music_department,0.78
drinking_chocolate,hot_chocolate,0.78
dumb_bomb,gravity_bomb,0.78
electric_shock,electrical_shock,0.78
eye_mask,half_mask,0.78
financial_institution,financial_organization,0.78
house_agent,real_estate_agent,0.78
naval_chart,pilot_chart,0.78
october_revolution,russian_revolution,0.78
pacific_standard_time,pacific_time,0.78
political_entity,political_unit,0.78
witness_box,witness_stand,0.78
bathroom_tissue,toilet_paper,0.78
cash_price,spot_price,0.78
democracy,republic,0.78
discount_house,discount_store,0.78
investment_company,investment_trust,0.78
roman_catholic,roman_church,0.78
royal_house,royal_line,0.78
standard_procedure,standing_operating_procedure,0.78
summer_duck,wood_duck,0.78
academic_term,school_term,0.78
capital_of_the_russian_federation,russian_capital,0.78
city_desk,city_room,0.78
color_bar,colour_bar,0.78
financial_institution,financial_organisation,0.78
hired_hand,hired_man,0.78
home_base,home_plate,0.78
input_data,input_file,0.78
nursing_home,rest_home,0.78
phone_line,telephone_circuit,0.78
preferred_shares,preferred_stock,0.78
retirement_fund,retirement_pension,0.78
act,decree,0.78
action,opposition,0.78
action,resistance,0.78
activity,utilization,0.78
address,lecture,0.78
air,gas,0.78
art,grotesque,0.78
article,nonfiction,0.78
association,fellowship,0.78
association,league,0.78
audience,grandstand,0.78
baseball_coach,baseball_manager,0.78
battle,effort,0.78
battle,scramble,0.78
being,actuality,0.78
benefit,payment,0.78
best,attempt,0.78
best,effort,0.78
blame,accusal,0.78
box,snuffbox,0.78
building,leveling,0.78
capital,stock,0.78
capital_of_oklahoma,oklahoma_city,0.78
carry,transfer,0.78
carry,transferral,0.78
cause,aetiology,0.78
charge,attack,0.78
charity_case,welfare_case,0.78
chinese,hokkianese,0.78
christian_year,church_year,0.78
citizen,repatriate,0.78
commerce_secretary,secretary_of_commerce,0.78
commercial,ad,0.78
community,umma,0.78
conservation_of_charge,conservation_of_electricity,0.78
content,aggregation,0.78
conversation,confabulation,0.78
cost,outgo,0.78
council,panchayet,0.78
council,punchayet,0.78
coverage,amount,0.78
cup,chalice,0.78
customer,taker,0.78
demand,responsibility,0.78
distance,milage,0.78
distance,mileage,0.78
distance,wheelbase,0.78
domestic,housekeeper,0.78
domestic,maidservant,0.78
domestic,slavey,0.78
driver,tailgater,0.78
drop,teardrop,0.78
editor,copyreader,0.78
editor,expurgator,0.78
editor,redact,0.78
electric_resistance,electrical_resistance,0.78
end,intention,0.78
end,purpose,0.78
end,terminus,0.78
end,tip,0.78
ending,suffix,0.78
environment,arena,0.78
environment,sphere,0.78
experience,familiarization,0.78
failure,error,0.78
failure,lapsing,0.78
fan,blower,0.78
fat,myeline,0.78
feed,ensilage,0.78
field,campus,0.78
finding,identification,0.78
first_language,mother_tongue,0.78
flat,rooms,0.78
fly,dipteron,0.78
foundation,basis,0.78
friend,buddy,0.78
getting,contracting,0.78
giving,bestowal,0.78
ground,foundation,0.78
hearing,auscultation,0.78
hero,italian_sandwich,0.78
hotel,edifice,0.78
ice,crystal,0.78
identity,personality,0.78
influence,powerfulness,0.78
inside,thick,0.78
intelligence,precociousness,0.78
intelligence,precocity,0.78
joint,fetlock,0.78
joint,stifle,0.78
judgment_day,last_day,0.78
kitchen,caboose,0.78
knowing,discernment,0.78
land,arena,0.78
land,sphere,0.78
least,matter,0.78
length,diameter,0.78
life,beingness,0.78
limit,uttermost,0.78
line,linemen,0.78
location,whereabouts,0.78
love,benevolence,0.78
love,heartstrings,0.78
male,creature,0.78
manufactured_home,mobile_home,0.78
mark,valuation,0.78
medium,telecommunication,0.78
method,mnemonics,0.78
method,pedagogy,0.78
minimum,peak,0.78
money,subsidization,0.78
mountain,seamount,0.78
music,monody,0.78
music,overture,0.78
music,polytonality,0.78
must,essential,0.78
notice,obituary,0.78
operation,idle,0.78
order,bidding,0.78
order,command,0.78
page,gatefold,0.78
park,tract,0.78
part,side,0.78
party,organization,0.78
patient,arthritic,0.78
people,poor,0.78
people,population,0.78
people,sick,0.78
place,holy,0.78
place,left,0.78
place,vantage,0.78
platform,deck,0.78
platform,turntable,0.78
player,stringer,0.78
point,part,0.78
position,toehold,0.78
practice,activity,0.78
presence,inherence,0.78
present,now,0.78
present,today,0.78
process,activity,0.78
protection,immunisation,0.78
protection,immunization,0.78
push,actuation,0.78
quality,attractiveness,0.78
quality,comprehensibility,0.78
quality,memorability,0.78
quality,usefulness,0.78
railroad_station,railway_station,0.78
rate,birthrate,0.78
rate,deathrate,0.78
rate,frequence,0.78
rate,hertz,0.78
reaction,oxidisation,0.78
record,file,0.78
regular,patron,0.78
release,product,0.78
resource,funding,0.78
response,result,0.78
rock,achondrite,0.78
round,route,0.78
rule,concept,0.78
run,effort,0.78
russian,inger,0.78
russian,mansi,0.78
russian,mari,0.78
russian,mordvin,0.78
safety,impregnability,0.78
safety,invulnerability,0.78
saying,slogan,0.78
scene,area,0.78
scene,environs,0.78
school,tech,0.78
season,period,0.78
sending,transmission,0.78
show,fair,0.78
site,dumpsite,0.78
site,necropolis,0.78
site,tract,0.78
solid,crystal,0.78
solution,eluate,0.78
solution,formalin,0.78
solution,gargle,0.78
solution,infusion,0.78
solution,mixture,0.78
star,lodestar,0.78
status,ascendance,0.78
status,ascendancy,0.78
status,ennoblement,0.78
status,immunity,0.78
step,safeguard,0.78
stick,backsword,0.78
stick,implement,0.78
stick,singlestick,0.78
stress,prosody,0.78
support,sustentation,0.78
surface,screen,0.78
system,instrumentation,0.78
system,labyrinth,0.78
tea,potable,0.78
television,television_receiver,0.78
temperature,hotness,0.78
temperature,simmer,0.78
thought,inspiration,0.78
thought,misconception,0.78
training,activity,0.78
troops,hostile,0.78
vehicle,sleigh,0.78
volume,quantity,0.78
walk,prowl,0.78
walk,sleepwalking,0.78
watch,horologe,0.78
watching,sighting,0.78
water,bilge,0.78
water,dishwater,0.78
water,limewater,0.78
water,meltwater,0.78
way,dint,0.78
whole,conception,0.78
wood,rainforest,0.78
world,people,0.78
call_loan,demand_loan,0.78
chase,pursuit,0.78
coat_stand,coat_tree,0.78
colour_television,colour_tv,0.78
court_card,face_card,0.78
elementary_school,grade_school,0.78
foul_shot,penalty_free_throw,0.78
gray_matter,grey_substance,0.78
international_organisation,world_organisation,0.78
marine_animal,sea_creature,0.78
american_revolution,american_war_of_independence,0.78
central_office,home_base,0.78
charge_plate,credit_card,0.78
chocolate_root,indian_chocolate,0.78
fly_bridge,flying_bridge,0.78
game_theory,theory_of_games,0.78
great_hundred,long_hundred,0.78
labor_agreement,labor_contract,0.78
mountain_standard_time,mountain_time,0.78
on_the_road,on_tour,0.78
peace_pipe,pipe_of_peace,0.78
sea_lane,ship_route,0.78
think_factory,think_tank,0.78
autumn,fall,0.78
carrier_bag,paper_bag,0.78
columbus_day,discovery_day,0.78
common_fault,gravity_fault,0.78
dark_bread,whole_meal_bread,0.78
domestic_cat,house_cat,0.78
film_maker,film_producer,0.78
hunting_license,hunting_permit,0.78
toilet_kit,travel_kit,0.78
automatic_drive,automatic_transmission,0.78
comfort_station,wash_room,0.78
foreign_terrorist_organization,terrorist_group,0.78
international_system_of_units,si_unit,0.78
literary_composition,literary_work,0.78
middle_school,secondary_school,0.78
pair_formation,pair_production,0.78
penalty,punishment,0.78
right_stage,stage_right,0.78
action_plant,sensitive_plant,0.78
bar_code,universal_product_code,0.78
civil_authority,civil_officer,0.78
crop,harvest,0.78
departure_time,time_of_departure,0.78
emperor_of_rome,roman_emperor,0.78
exhibition_game,practice_game,0.78
great_power,major_power,0.78
knowledge_base,knowledge_domain,0.78
man_hour,person_hour,0.78
air_terminal,airport_terminal,0.77
business_leader,top_executive,0.77
emergency_landing,forced_landing,0.77
energy_secretary,secretary_of_energy,0.77
fighting_french,free_french,0.77
flow_chart,flow_sheet,0.77
health_care_provider,health_professional,0.77
jimmy_carter,president_carter,0.77
light_circuit,lighting_circuit,0.77
logical_system,system_of_logic,0.77
sacrifice_operation,suicide_mission,0.77
white_book,white_paper,0.77
bearing_metal,white_metal,0.77
chain_mail,ring_mail,0.77
direct_current,direct_electric_current,0.77
earnings_report,operating_statement,0.77
eastern_standard_time,eastern_time,0.77
governance,governing,0.77
operating_cost,operating_expense,0.77
pack_rat,trade_rat,0.77
printing_business,printing_company,0.77
bell_apple,water_lemon,0.77
bird_shot,duck_shot,0.77
department_of_justice,justice_department,0.77
economic_science,political_economy,0.77
external_ear,outer_ear,0.77
free_state,old_line_state,0.77
hawaii_standard_time,hawaii_time,0.77
holy_man,holy_person,0.77
jail_cell,prison_cell,0.77
news_agency,news_organization,0.77
united_states_civil_war,war_between_the_states,0.77
action_plant,shame_plant,0.77
asian_country,asian_nation,0.77
attack_aircraft,fighter_aircraft,0.77
classical_music,serious_music,0.77
dec,december,0.77
defence_program,defense_policy,0.77
weak_part,weak_spot,0.77
ability,immunocompetence,0.77
act,fiat,0.77
action,destabilisation,0.77
address,allocution,0.77
address,litany,0.77
advantage,plus,0.77
advice,proposal,0.77
affairs,concern,0.77
african,angolan,0.77
african,ghanian,0.77
african,kenyan,0.77
african,nigerian,0.77
african,sudanese,0.77
african,ugandan,0.77
african,zimbabwean,0.77
appeal,asking,0.77
argument,logomachy,0.77
art,gem,0.77
article,separate,0.77
association,gang,0.77
audience,gathering,0.77
bad,quality,0.77
ball,punchball,0.77
